Time,Bias,Frequency,Temperature,R,X
1719402637,0.4,290.64,nan,3566640,-3424730
1719402640,0.4,297.42,nan,3506880,-3405260
1719402643,0.4,304.37,nan,3446030,-3388710
1719402646,0.4,311.47,nan,3388560,-3369420
1719402649,0.4,318.74,nan,3328580,-3349100
1719402652,0.4,326.18,nan,3266940,-3326320
1719402655,0.4,333.79,nan,3208080,-3306800
1719402658,0.4,341.58,nan,3151300,-3280970
1719402661,0.4,349.55,nan,3096070,-3252610
1719402664,0.4,357.71,nan,3040980,-3235260
1719402667,0.4,366.06,nan,2983480,-3216110
1719402669,0.4,374.61,nan,2927330,-3191280
1719402672,0.4,383.35,nan,2871160,-3165750
1719402675,0.4,392.3,nan,2820850,-3142780
1719402679,0.4,401.45,nan,2768560,-3117890
1719402681,0.4,410.82,nan,2712260,-3090920
1719402684,0.4,420.41,nan,2661300,-3064140
1719402687,0.4,430.22,nan,2609690,-3038930
1719402690,0.4,440.27,nan,2559110,-3012500
1719402693,0.4,450.54,nan,2502910,-2980570
1719402696,0.4,461.06,nan,2460430,-2968790
1719402699,0.4,471.82,nan,2410820,-2932160
1719402702,0.4,482.83,nan,2362300,-2904360
1719402705,0.4,494.1,nan,2315990,-2878200
1719402708,0.4,505.63,nan,2271010,-2848950
1719402711,0.4,517.43,nan,2223060,-2819860
1719402714,0.4,529.51,nan,2171370,-2795290
1719402716,0.4,541.87,nan,2133810,-2761170
1719402719,0.4,554.52,nan,2093100,-2736050
1719402722,0.4,567.46,nan,2048710,-2706420
1719402725,0.4,580.71,nan,2007050,-2677240
1719402728,0.4,594.26,nan,1966000,-2649300
1719402731,0.4,608.13,nan,1924000,-2619720
1719402734,0.4,622.32,nan,1884810,-2591860
1719402737,0.4,636.85,nan,1844530,-2562560
1719402739,0.4,651.71,nan,1806320,-2533320
1719402742,0.4,666.92,nan,1769630,-2503320
1719402745,0.4,682.49,nan,1731630,-2475590
1719402748,0.4,698.42,nan,1695280,-2445470
1719402751,0.4,714.72,nan,1659080,-2417910
1719402753,0.4,731.4,nan,1623480,-2389690
1719402756,0.4,748.47,nan,1588930,-2359080
1719402759,0.4,765.94,nan,1556310,-2331840
1719402762,0.4,783.82,nan,1523030,-2303560
1719402765,0.4,802.11,nan,1490010,-2275180
1719402768,0.4,820.84,nan,1458020,-2246300
1719402770,0.4,839.99,nan,1426720,-2218810
1719402773,0.4,859.6,nan,1395590,-2190530
1719402776,0.4,879.66,nan,1365480,-2161880
1719402779,0.4,900.2,nan,1334500,-2134730
1719402782,0.4,921.21,nan,1306750,-2107540
1719402785,0.4,942.71,nan,1278130,-2080370
1719402787,0.4,964.71,nan,1249900,-2053410
1719402790,0.4,987.23,nan,1223150,-2026330
1719402793,0.4,1010.27,nan,1194640,-2000420
1719402796,0.4,1033.85,nan,1168930,-1973720
1719402799,0.4,1057.98,nan,1142650,-1947670
1719402801,0.4,1082.67,nan,1117390,-1919980
1719402804,0.4,1107.94,nan,1092430,-1895090
1719402807,0.4,1133.8,nan,1068070,-1869300
1719402810,0.4,1160.26,nan,1044530,-1844460
1719402812,0.4,1187.35,nan,1021100,-1819120
1719402815,0.4,1215.06,nan,997349,-1793330
1719402818,0.4,1243.42,nan,974910,-1769090
1719402821,0.4,1272.44,nan,953481,-1744190
1719402824,0.4,1302.14,nan,930790,-1719610
1719402826,0.4,1332.53,nan,909337,-1694940
1719402829,0.4,1363.63,nan,885583,-1670110
1719402832,0.4,1395.46,nan,868473,-1647690
1719402835,0.4,1428.03,nan,847614,-1624130
1719402838,0.4,1461.36,nan,828551,-1601120
1719402840,0.4,1495.47,nan,808957,-1577560
1719402843,0.4,1530.37,nan,790132,-1554870
1719402846,0.4,1566.09,nan,771199,-1532130
1719402849,0.4,1602.65,nan,752590,-1509210
1719402851,0.4,1640.05,nan,735222,-1486970
1719402854,0.4,1678.33,nan,717779,-1465630
1719402857,0.4,1717.5,nan,699928,-1443080
1719402860,0.4,1757.59,nan,683667,-1421690
1719402862,0.4,1798.61,nan,666897,-1400180
1719402865,0.4,1840.59,nan,650619,-1378890
1719402868,0.4,1883.55,nan,634753,-1358170
1719402870,0.4,1927.52,nan,618927,-1337290
1719402873,0.4,1972.5,nan,603746,-1316760
1719402876,0.4,2018.54,nan,588541,-1295930
1719402879,0.4,2065.66,nan,573856,-1275760
1719402882,0.4,2113.87,nan,559797,-1255850
1719402884,0.4,2163.21,nan,546470,-1236640
1719402887,0.4,2213.7,nan,532290,-1217010
1719402890,0.4,2265.37,nan,519100,-1197740
1719402893,0.4,2318.24,nan,506054,-1178840
1719402896,0.4,2372.35,nan,493300,-1159900
1719402899,0.4,2427.72,nan,480531,-1141240
1719402901,0.4,2484.38,nan,468208,-1123140
1719402904,0.4,2542.37,nan,456405,-1105040
1719402907,0.4,2601.71,nan,444448,-1086800
1719402909,0.4,2662.43,nan,433275,-1069370
1719402912,0.4,2724.57,nan,421845,-1051590
1719402915,0.4,2788.17,nan,410931,-1034260
1719402918,0.4,2853.24,nan,400371,-1017180
1719402921,0.4,2919.84,nan,389950,-1000110
1719402923,0.4,2987.99,nan,379656,-983451
1719402926,0.4,3057.73,nan,369635,-966956
1719402929,0.4,3129.1,nan,359950,-950517
1719402932,0.4,3202.13,nan,350524,-934512
1719402934,0.4,3276.87,nan,341295,-918534
1719402937,0.4,3353.35,nan,332251,-902932
1719402940,0.4,3431.62,nan,323352,-887390
1719402943,0.4,3511.71,nan,314729,-872231
1719402945,0.4,3593.68,nan,306266,-857014
1719402948,0.4,3677.55,nan,298033,-842078
1719402951,0.4,3763.39,nan,290148,-827600
1719402953,0.4,3851.23,nan,282305,-813247
1719402956,0.4,3941.12,nan,274749,-798921
1719402959,0.4,4033.1,nan,267348,-784672
1719402962,0.4,4127.24,nan,259956,-770986
1719402965,0.4,4223.57,nan,253015,-757191
1719402967,0.4,4322.15,nan,246187,-743807
1719402970,0.4,4423.02,nan,239462,-730510
1719402973,0.4,4526.26,nan,232888,-717419
1719402976,0.4,4631.9,nan,226522,-704458
1719402979,0.4,4740.01,nan,220372,-691876
1719402981,0.4,4850.65,nan,214299,-679329
1719402984,0.4,4963.86,nan,208489,-666997
1719402987,0.4,5079.72,nan,202674,-654864
1719402990,0.4,5198.28,nan,197179,-642889
1719402992,0.4,5319.61,nan,191747,-631111
1719402995,0.4,5443.77,nan,186401,-619559
1719402998,0.4,5570.83,nan,181299,-608155
1719403001,0.4,5700.85,nan,176269,-596896
1719403004,0.4,5833.91,nan,171364,-585865
1719403006,0.4,5970.08,nan,166613,-574947
1719403009,0.4,6109.42,nan,162035,-564280
1719403012,0.4,6252.01,nan,157444,-553735
1719403014,0.4,6397.94,nan,153134,-543349
1719403017,0.4,6547.27,nan,148826,-533145
1719403020,0.4,6700.08,nan,144699,-523125
1719403023,0.4,6856.46,nan,140680,-513221
1719403025,0.4,7016.49,nan,136761,-503543
1719403028,0.4,7180.26,nan,132929,-493981
1719403031,0.4,7347.85,nan,129221,-484548
1719403034,0.4,7519.35,nan,125605,-475338
1719403036,0.4,7694.85,nan,122071,-466230
1719403039,0.4,7874.45,nan,118646,-457335
1719403042,0.4,8058.24,nan,115367,-448521
1719403045,0.4,8246.33,nan,112104,-439897
1719403047,0.4,8438.8,nan,108970,-431393
1719403050,0.4,8635.76,nan,105920,-423083
1719403053,0.4,8837.32,nan,102980,-414893
1719403056,0.4,9043.58,nan,100059,-406804
1719403059,0.4,9254.66,nan,97239.4,-398840
1719403061,0.4,9470.67,nan,94524.9,-391078
1719403064,0.4,9691.72,nan,91879.7,-383423
1719403067,0.4,9917.92,nan,89328.3,-375951
1719403070,0.4,10149.41,nan,86819,-368550
1719403072,0.4,10386.3,nan,84345.8,-361169
1719403075,0.4,10628.72,nan,82013.6,-354149
1719403078,0.4,10876.79,nan,79711.7,-347088
1719403081,0.4,11130.66,nan,77549.2,-340332
1719403083,0.4,11390.45,nan,75388.1,-333575
1719403086,0.4,11656.31,nan,73255.4,-326856
1719403089,0.4,11928.37,nan,71244,-320408
1719403091,0.4,12206.78,nan,69274.8,-314009
1719403094,0.4,12491.69,nan,67368.7,-307858
1719403097,0.4,12783.25,nan,65506.1,-301743
1719403100,0.4,13081.61,nan,63671.8,-295672
1719403102,0.4,13386.94,nan,61900.5,-289663
1719403105,0.4,13699.39,nan,60189.7,-283889
1719403108,0.4,14019.14,nan,58510.9,-278172
1719403110,0.4,14346.35,nan,56892.5,-272508
1719403113,0.4,14681.2,nan,55356.5,-267085
1719403116,0.4,15023.86,nan,53836.9,-261726
1719403118,0.4,15374.52,nan,52379,-256426
1719403121,0.4,15733.36,nan,50935.4,-251205
1719403124,0.4,16100.58,nan,49537.6,-246065
1719403127,0.4,16476.37,nan,48168,-240991
1719403129,0.4,16860.94,nan,46888.1,-236147
1719403132,0.4,17254.47,nan,45624.5,-231373
1719403135,0.4,17657.2,nan,44369.8,-226546
1719403138,0.4,18069.32,nan,43187.4,-221932
1719403140,0.4,18491.06,nan,42031.8,-217411
1719403143,0.4,18922.65,nan,40918.9,-212968
1719403146,0.4,19364.31,nan,39823.4,-208599
1719403149,0.4,19816.27,nan,38754,-204232
1719403151,0.4,20278.79,nan,37732.6,-200045
1719403154,0.4,20752.1,nan,36751.4,-195943
1719403157,0.4,21236.46,nan,35770,-191846
1719403159,0.4,21732.12,nan,34844,-187923
1719403162,0.4,22239.35,nan,33937.9,-184008
1719403165,0.4,22758.43,nan,33060.3,-180193
1719403167,0.4,23289.61,nan,32210.8,-176452
1719403170,0.4,23833.2,nan,31388,-172805
1719403173,0.4,24389.47,nan,30581,-169188
1719403175,0.4,24958.72,nan,29807.3,-165649
1719403178,0.4,25541.27,nan,29057,-162216
1719403181,0.4,26137.4,nan,28320.5,-158801
1719403183,0.4,26747.46,nan,27614.7,-155480
1719403186,0.4,27371.75,nan,26939,-152251
1719403189,0.4,28010.61,nan,26272.9,-149056
1719403191,0.4,28664.38,nan,25634,-145951
1719403194,0.4,29333.42,nan,25007.7,-142878
1719403197,0.4,30018.07,nan,24400.9,-139856
1719403200,0.4,30718.69,nan,23817.4,-136921
1719403202,0.4,31435.67,nan,23247.8,-134026
1719403205,0.4,32169.39,nan,22699.9,-131216
1719403208,0.4,32920.23,nan,22171.5,-128454
1719403210,0.4,33688.6,nan,21653.5,-125731
1719403213,0.4,34474.89,nan,21155,-123096
1719403216,0.4,35279.55,nan,20669.5,-120476
1719403219,0.4,36102.98,nan,20201.8,-117942
1719403221,0.4,36945.63,nan,19744.3,-115419
1719403224,0.4,37807.95,nan,19305.8,-112983
1719403227,0.4,38690.39,nan,18880.7,-110592
1719403229,0.4,39593.44,nan,18469.3,-108250
1719403232,0.4,40517.55,nan,18064.7,-105933
1719403235,0.4,41463.24,nan,17680.9,-103695
1719403237,0.4,42431,nan,17305.2,-101481
1719403240,0.4,43421.35,nan,16942.4,-99324.2
1719403243,0.4,44434.82,nan,16590.9,-97213.4
1719403245,0.4,45471.93,nan,16249.9,-95138.8
1719403248,0.4,46533.26,nan,15918.8,-93110.9
1719403251,0.4,47619.35,nan,15598.7,-91117.1
1719403253,0.4,48730.8,nan,15291.6,-89169.5
1719403256,0.4,49868.19,nan,14990.4,-87261.8
1719403258,0.4,51032.12,nan,14701.7,-85400.1
1719403261,0.4,52223.22,nan,14420,-83575.2
1719403264,0.4,53442.12,nan,14149.3,-81788.1
1719403266,0.4,54689.47,nan,13886.2,-80033.4
1719403269,0.4,55965.94,nan,13630.5,-78315.7
1719403272,0.4,57272.19,nan,13385.5,-76648
1719403274,0.4,58608.94,nan,13144.2,-75001.9
1719403277,0.4,59976.88,nan,12913.5,-73392.1
1719403280,0.4,61376.76,nan,12690.1,-71813.8
1719403282,0.4,62809.3,nan,12472,-70277
1719403285,0.4,64275.29,nan,12262.2,-68764.9
1719403288,0.4,65775.49,nan,12059,-67289.6
1719403290,0.4,67310.7,nan,11863.4,-65848.5
1719403293,0.4,68881.75,nan,11671.9,-64435.3
1719403296,0.4,70489.46,nan,11486.5,-63049.2
1719403298,0.4,72134.7,nan,11307.6,-61699.4
1719403301,0.4,73818.34,nan,11137.1,-60371
1719403304,0.4,75541.27,nan,10970,-59077.4
1719403306,0.4,77304.42,nan,10806.3,-57810.8
1719403309,0.4,79108.72,nan,10647.6,-56565.2
1719403312,0.4,80955.14,nan,10495.6,-55348.9
1719403314,0.4,82844.65,nan,10349.6,-54166.2
1719403317,0.4,84778.26,nan,10206.3,-52999.7
1719403320,0.4,86757,nan,10068.9,-51861.7
1719403322,0.4,88781.93,nan,9934.08,-50750.9
1719403325,0.4,90854.12,nan,9804.4,-49664.5
1719403327,0.4,92974.67,nan,9679.16,-48599.6
1719403330,0.4,95144.72,nan,9557.87,-47557.2
1719403333,0.4,97365.42,nan,9439.43,-46533.8
1719403335,0.4,99637.95,nan,9326.02,-45539
1719403338,0.4,101963.52,nan,9210.76,-44552.9
1719403341,0.4,104343.37,nan,9107.57,-43630.4
1719403343,0.4,106778.77,nan,9000.24,-42672.7
1719403346,0.4,109271.01,nan,8899.15,-41758
1719403348,0.4,111821.42,nan,8802.62,-40884.9
1719403351,0.4,114431.35,nan,8706.95,-40013.7
1719403354,0.4,117102.2,nan,8613.59,-39151.9
1719403356,0.4,119835.39,nan,8525.44,-38327.9
1719403359,0.4,122632.38,nan,8436.91,-37509.8
1719403362,0.4,125494.64,nan,8352.74,-36701.3
1719403364,0.4,128423.71,nan,8271.25,-35928.4
1719403367,0.4,131421.15,nan,8192.22,-35164.8
1719403370,0.4,134488.55,nan,8113.82,-34412.6
1719403372,0.4,137627.54,nan,8039.67,-33691.9
1719403375,0.4,140839.8,nan,7968.43,-32982.4
1719403378,0.4,144127.03,nan,7897.78,-32284.2
1719403380,0.4,147490.98,nan,7827.37,-31596.5
1719403383,0.4,150933.45,nan,7761.01,-30939.6
1719403386,0.4,154456.27,nan,7694.53,-30275.7
1719403388,0.4,158061.31,nan,7631.2,-29641.5
1719403391,0.4,161750.5,nan,7568.55,-29020.3
1719403394,0.4,165525.79,nan,7508.54,-28426.6
1719403396,0.4,169389.2,nan,7450.67,-27829.1
1719403399,0.4,173342.78,nan,7392.89,-27257.2
1719403402,0.4,177388.63,nan,7335.68,-26683.9
1719403404,0.4,181528.92,nan,7281.52,-26136.6
1719403407,0.4,185765.85,nan,7227.12,-25589
1719403409,0.4,190101.66,nan,7174.27,-25065.6
1719403412,0.4,194538.67,nan,7122.3,-24553.6
1719403415,0.4,199079.25,nan,7071.54,-24044.5
1719403417,0.4,203725.8,nan,7023.97,-23557.9
1719403420,0.4,208480.8,nan,6974.91,-23073.6
1719403422,0.4,213346.79,nan,6927.36,-22610.6
1719403425,0.4,218326.35,nan,6879.56,-22151.4
1719403428,0.4,223422.13,nan,6833.8,-21703.4
1719403430,0.4,228636.85,nan,6788.05,-21267.9
1719403433,0.4,233973.28,nan,6743.84,-20837.2
1719403435,0.4,239434.27,nan,6700.18,-20425.8
1719403438,0.4,245022.72,nan,6658.23,-20019.4
1719403441,0.4,250741.6,nan,6615.14,-19623.9
1719403443,0.4,256593.96,nan,6572.8,-19234.2
1719403446,0.4,262582.92,nan,6530.7,-18856.1
1719403449,0.4,268711.66,nan,6487.96,-18487.7
1719403452,0.4,274983.45,nan,6447.18,-18126.9
1719403454,0.4,281401.62,nan,6407.05,-17776.9
1719403457,0.4,287969.59,nan,6364.95,-17432.1
1719403460,0.4,294690.86,nan,6324.61,-17098.9
1719403462,0.4,301569.01,nan,6283.84,-16771.3
1719403465,0.4,308607.69,nan,6243.23,-16453.3
1719403468,0.4,315810.66,nan,6204.32,-16143.6
1719403470,0.4,323181.75,nan,6163.94,-15839.1
1719403473,0.4,330724.88,nan,6125.13,-15545.7
1719403476,0.4,338444.07,nan,6085.63,-15258.6
1719403478,0.4,346343.43,nan,6044.56,-14976
1719403481,0.4,354427.16,nan,6004.85,-14701.2
1719403483,0.4,362699.56,nan,5964.37,-14432.4
1719403486,0.4,371165.05,nan,5924.13,-14168.8
1719403489,0.4,379828.12,nan,5883.79,-13917.2
1719403491,0.4,388693.39,nan,5844.57,-13668.7
1719403494,0.4,397765.57,nan,5803.23,-13425.3
1719403497,0.4,407049.5,nan,5763.24,-13191.5
1719403499,0.4,416550.13,nan,5721.52,-12958.4
1719403502,0.4,426272.49,nan,5680.8,-12734.4
1719403504,0.4,436221.78,nan,5639.34,-12515.6
1719403507,0.4,446403.29,nan,5597.95,-12301.6
1719403510,0.4,456822.44,nan,5555.74,-12093.6
1719403512,0.4,467484.77,nan,5513.25,-11889.4
1719403515,0.4,478395.97,nan,5470.05,-11690.9
1719403517,0.4,489561.83,nan,5427.18,-11496.9
1719403520,0.4,500988.31,nan,5384.08,-11309.4
1719403523,0.4,512681.48,nan,5340.27,-11124.9
1719403525,0.4,524647.58,nan,5296.4,-10945.7
1719403528,0.4,536892.96,nan,5250.61,-10768.7
1719403531,0.4,549424.16,nan,5205.44,-10597.7
1719403533,0.4,562247.83,nan,5159.6,-10431.6
1719403536,0.4,575370.82,nan,5113.4,-10267.4
1719403539,0.4,588800.1,nan,5067.43,-10108.1
1719403541,0.4,602542.81,nan,5020.14,-9952.23
1719403544,0.4,616606.29,nan,4972.27,-9799.78
1719403547,0.4,630998.01,nan,4924.65,-9652.18
1719403549,0.4,645725.64,nan,4875.53,-9506.82
1719403552,0.4,660797.01,nan,4826.59,-9364.18
1719403555,0.4,676220.16,nan,4778.54,-9225.95
1719403557,0.4,692003.28,nan,4728.14,-9090.52
1719403560,0.4,708154.78,nan,4676.89,-8957.36
1719403563,0.4,724683.26,nan,4626.29,-8827.82
1719403565,0.4,741597.53,nan,4575.86,-8700.23
1719403568,0.4,758906.57,nan,4524.37,-8576.21
1719403570,0.4,776619.61,nan,4471.67,-8454.93
1719403573,0.4,794746.08,nan,4419.31,-8335.57
1719403576,0.4,813295.62,nan,4367.12,-8218.17
1719403578,0.4,832278.11,nan,4316.53,-8101.96
1719403581,0.4,851703.66,nan,4263.41,-7990
1719403583,0.4,871582.6,nan,4209.44,-7878.96
1719403586,0.4,891925.53,nan,4155.38,-7771.58
1719403589,0.4,912743.26,nan,4101.03,-7665.65
1719403591,0.4,934046.88,nan,4046.15,-7560.46
1719403594,0.4,955847.73,nan,3991.38,-7458.58
1719403596,0.4,978157.42,nan,3936.29,-7357.32
1719403599,0.4,1000987.82,nan,3881.06,-7258.64
1719403602,0.4,1024351.09,nan,3826.61,-7162.32
1719403604,0.4,1048259.66,nan,3770.77,-7066.25
1719403607,0.4,1072726.26,nan,3713.65,-6969.66
1719403610,0.4,1097763.92,nan,3657.81,-6876.57
1719403612,0.4,1123385.96,nan,3603.3,-6786.85
1719403615,0.4,1149606.03,nan,3545.77,-6694.03
1719403618,0.4,1176438.08,nan,3491.19,-6606.86
1719403620,0.4,1203896.39,nan,3434.17,-6516.67
1719403623,0.4,1231995.59,nan,3378.75,-6430.84
1719403626,0.4,1260750.63,nan,3322.8,-6344.21
1719403628,0.4,1290176.82,nan,3267.9,-6260.96
1719403631,0.4,1320289.82,nan,3212.56,-6177.53
1719403634,0.4,1351105.66,nan,3156.59,-6093.96
1719403636,0.4,1382640.76,nan,3101.17,-6010.93
1719403639,0.4,1414911.88,nan,3046.94,-5930.67
1719403641,0.4,1447936.23,nan,2992.62,-5851.13
1719403644,0.4,1481731.37,nan,2937.72,-5771.25
1719403647,0.4,1516315.29,nan,2885.01,-5694.07
1719403649,0.4,1551706.41,nan,2830.98,-5615.38
1719403652,0.4,1587923.57,nan,2778.43,-5539.01
1719403655,0.4,1624986.04,nan,2725.88,-5463.61
1719403657,0.4,1662913.56,nan,2674.22,-5388
1719403660,0.4,1701726.32,nan,2621.88,-5313.42
1719403662,0.4,1741444.97,nan,2571.47,-5241.05
1719403665,0.4,1782090.66,nan,2519.8,-5168.2
1719403668,0.4,1823685.04,nan,2469.63,-5094.57
1719403670,0.4,1866250.24,nan,2420.71,-5024.21
1719403673,0.4,1909808.91,nan,2371.19,-4952.92
1719403675,0.4,1954384.26,nan,2324.25,-4883.03
1719403678,0.4,2000000,nan,2276.03,-4812.67
1719403683,0.5,20,nan,3911900,-389242
1719403687,0.5,20.47,nan,3912160,-396488
1719403692,0.5,20.94,nan,3909710,-400917
1719403697,0.5,21.43,nan,3903070,-404950
1719403701,0.5,21.93,nan,3898320,-404624
1719403705,0.5,22.45,nan,3894170,-408482
1719403710,0.5,22.97,nan,3889250,-416090
1719403714,0.5,23.51,nan,3883370,-422005
1719403718,0.5,24.05,nan,3882790,-423712
1719403722,0.5,24.62,nan,3870500,-428051
1719403729,0.5,25.19,nan,3868760,-429822
1719403735,0.5,25.78,nan,3862950,-432957
1719403742,0.5,26.38,nan,3856150,-437928
1719403747,0.5,27,nan,3855430,-441322
1719403753,0.5,27.63,nan,3848390,-447117
1719403759,0.5,28.27,nan,3844320,-449003
1719403765,0.5,28.93,nan,3834980,-452468
1719403770,0.5,29.61,nan,3830390,-460619
1719403776,0.5,30.3,nan,3827120,-466152
1719403781,0.5,31,nan,3822490,-468004
1719403786,0.5,31.73,nan,3815880,-470208
1719403792,0.5,32.47,nan,3815930,-475748
1719403797,0.5,33.23,nan,3809720,-483131
1719403802,0.5,34,nan,3806380,-496718
1719403806,0.5,34.79,nan,3791890,-500021
1719403811,0.5,35.61,nan,3786500,-495723
1719403816,0.5,36.44,nan,3779430,-499963
1719403821,0.5,37.29,nan,3773680,-509654
1719403826,0.5,38.16,nan,3768460,-508450
1719403830,0.5,39.05,nan,3769620,-517309
1719403835,0.5,39.96,nan,3757480,-526242
1719403839,0.5,40.89,nan,3750420,-520507
1719403843,0.5,41.85,nan,3747700,-536625
1719403847,0.5,42.82,nan,3741590,-541488
1719403851,0.5,43.82,nan,3735720,-544584
1719403855,0.5,44.85,nan,3729330,-549324
1719403859,0.5,45.89,nan,3722620,-557817
1719403862,0.5,46.96,nan,3714970,-562520
1719403866,0.5,48.06,nan,3707620,-567041
1719403870,0.5,49.18,nan,3700480,-573927
1719403875,0.5,50.33,nan,3714400,-600491
1719403879,0.5,51.51,nan,3697070,-591967
1719403884,0.5,52.71,nan,3682500,-586545
1719403888,0.5,53.94,nan,3676580,-603321
1719403892,0.5,55.2,nan,3670770,-605879
1719403897,0.5,56.48,nan,3662170,-616357
1719403901,0.5,57.8,nan,3649710,-620834
1719403905,0.5,59.15,nan,3641940,-629258
1719403910,0.5,60.53,nan,3638490,-633443
1719403914,0.5,61.95,nan,3628760,-640197
1719403918,0.5,63.39,nan,3618550,-649625
1719403921,0.5,64.87,nan,3612650,-654727
1719403925,0.5,66.39,nan,3604000,-661601
1719403929,0.5,67.93,nan,3599210,-670757
1719403932,0.5,69.52,nan,3587790,-676132
1719403935,0.5,71.14,nan,3579730,-685976
1719403939,0.5,72.8,nan,3569300,-691258
1719403942,0.5,74.5,nan,3563450,-697080
1719403946,0.5,76.24,nan,3556430,-707813
1719403950,0.5,78.02,nan,3543060,-713847
1719403954,0.5,79.84,nan,3537620,-722551
1719403958,0.5,81.71,nan,3533890,-731621
1719403962,0.5,83.61,nan,3518080,-738343
1719403965,0.5,85.56,nan,3507720,-747982
1719403969,0.5,87.56,nan,3498440,-754815
1719403973,0.5,89.61,nan,3491270,-764987
1719403976,0.5,91.7,nan,3485860,-772641
1719403979,0.5,93.84,nan,3470640,-789374
1719403983,0.5,96.03,nan,3397780,-811357
1719403986,0.5,98.27,nan,3443630,-795906
1719403990,0.5,100.56,nan,3441740,-811946
1719403993,0.5,102.91,nan,3428250,-815562
1719403997,0.5,105.31,nan,3422930,-824827
1719404001,0.5,107.77,nan,3409420,-835223
1719404004,0.5,110.28,nan,3399660,-846496
1719404007,0.5,112.86,nan,3387100,-851298
1719404011,0.5,115.49,nan,3365360,-881764
1719404014,0.5,118.19,nan,3363050,-874540
1719404017,0.5,120.95,nan,3351800,-884228
1719404020,0.5,123.77,nan,3339300,-891520
1719404024,0.5,126.66,nan,3328680,-901598
1719404027,0.5,129.61,nan,3315100,-911898
1719404031,0.5,132.64,nan,3304560,-922082
1719404034,0.5,135.74,nan,3292740,-932068
1719404037,0.5,138.9,nan,3278160,-942234
1719404040,0.5,142.15,nan,3265090,-952273
1719404043,0.5,145.46,nan,3249340,-963554
1719404046,0.5,148.86,nan,3239560,-975706
1719404049,0.5,152.33,nan,3225620,-980737
1719404053,0.5,155.89,nan,3209180,-993427
1719404056,0.5,159.53,nan,3195260,-1005160
1719404059,0.5,163.25,nan,3180990,-1015890
1719404062,0.5,167.06,nan,3164010,-1025600
1719404065,0.5,170.96,nan,3151320,-1036910
1719404068,0.5,174.95,nan,3135100,-1049490
1719404071,0.5,179.03,nan,3120100,-1059380
1719404074,0.5,183.21,nan,3103320,-1069830
1719404077,0.5,187.49,nan,3085060,-1081360
1719404080,0.5,191.86,nan,3069910,-1091710
1719404083,0.5,196.34,nan,3052580,-1101770
1719404086,0.5,200.93,nan,3035300,-1112000
1719404090,0.5,205.61,nan,3018840,-1123830
1719404093,0.5,210.41,nan,3000790,-1135100
1719404096,0.5,215.32,nan,2981690,-1144850
1719404099,0.5,220.35,nan,2963630,-1156980
1719404102,0.5,225.49,nan,2943870,-1166190
1719404105,0.5,230.76,nan,2925550,-1177560
1719404108,0.5,236.14,nan,2906700,-1187040
1719404111,0.5,241.65,nan,2886730,-1198580
1719404114,0.5,247.29,nan,2866630,-1208720
1719404117,0.5,253.07,nan,2846100,-1218730
1719404120,0.5,258.97,nan,2825850,-1229340
1719404123,0.5,265.02,nan,2805280,-1240150
1719404126,0.5,271.2,nan,2783270,-1250140
1719404129,0.5,277.53,nan,2762990,-1262380
1719404132,0.5,284.01,nan,2740130,-1268380
1719404135,0.5,290.64,nan,2718040,-1278170
1719404138,0.5,297.42,nan,2695990,-1286790
1719404141,0.5,304.37,nan,2673010,-1296160
1719404144,0.5,311.47,nan,2649490,-1305420
1719404147,0.5,318.74,nan,2626010,-1314030
1719404150,0.5,326.18,nan,2602860,-1322230
1719404153,0.5,333.79,nan,2578040,-1330940
1719404156,0.5,341.58,nan,2555420,-1339090
1719404159,0.5,349.55,nan,2529120,-1347950
1719404162,0.5,357.71,nan,2505280,-1353310
1719404165,0.5,366.06,nan,2479760,-1361480
1719404168,0.5,374.61,nan,2455010,-1368250
1719404171,0.5,383.35,nan,2428950,-1375120
1719404174,0.5,392.3,nan,2403630,-1381310
1719404177,0.5,401.45,nan,2377670,-1386180
1719404180,0.5,410.82,nan,2351420,-1392830
1719404183,0.5,420.41,nan,2324610,-1397840
1719404186,0.5,430.22,nan,2297950,-1402640
1719404189,0.5,440.27,nan,2271180,-1407860
1719404192,0.5,450.54,nan,2244670,-1413430
1719404195,0.5,461.06,nan,2217490,-1416530
1719404198,0.5,471.82,nan,2190400,-1420480
1719404201,0.5,482.83,nan,2163630,-1423070
1719404203,0.5,494.1,nan,2135950,-1426050
1719404206,0.5,505.63,nan,2108500,-1429630
1719404209,0.5,517.43,nan,2080910,-1431320
1719404212,0.5,529.51,nan,2051600,-1435830
1719404215,0.5,541.87,nan,2026040,-1435420
1719404218,0.5,554.52,nan,1998280,-1435470
1719404221,0.5,567.46,nan,1970510,-1436580
1719404224,0.5,580.71,nan,1942810,-1437360
1719404226,0.5,594.26,nan,1915160,-1437210
1719404229,0.5,608.13,nan,1887950,-1436800
1719404232,0.5,622.32,nan,1859710,-1435950
1719404235,0.5,636.85,nan,1831950,-1435050
1719404238,0.5,651.71,nan,1804990,-1433510
1719404241,0.5,666.92,nan,1776970,-1431790
1719404244,0.5,682.49,nan,1750020,-1430030
1719404246,0.5,698.42,nan,1722720,-1427860
1719404249,0.5,714.72,nan,1694830,-1424060
1719404252,0.5,731.4,nan,1668470,-1421100
1719404255,0.5,748.47,nan,1640750,-1417180
1719404257,0.5,765.94,nan,1614040,-1413690
