#Procedure: <nfoinstruments.Measurements.LCRprocedures.ISProcedureConstTemp>,,,,,
#Parameters:,,,,,
#Data:,,,,,
Time,Bias,Frequency,Temperature,R,X
1719430095,1.7,489561.83,nan,41012.3,3424.1
1719430097,1.7,500988.31,nan,41014.5,3543.79
1719430100,1.7,512681.48,nan,41122.5,3880.14
1719430103,1.7,524647.58,nan,41324.9,4250.93
1719430105,1.7,536892.96,nan,40488.8,4122.49
1719430108,1.7,549424.16,nan,40337.5,4201.58
1719430111,1.7,562247.83,nan,40077,4080.89
1719430113,1.7,575370.82,nan,40248.7,4421.76
1719430116,1.7,588800.1,nan,40259.2,4692.64
1719430119,1.7,602542.81,nan,39863.6,4587.2
1719430121,1.7,616606.29,nan,40351.6,5057.34
1719430124,1.7,630998.01,nan,40507.2,5340.4
1719430127,1.7,645725.64,nan,40404,5319
1719430129,1.7,660797.01,nan,39873.5,5344.11
1719430132,1.7,676220.16,nan,39956.6,5655.7
1719430135,1.7,692003.28,nan,40307.2,5916.51
1719430137,1.7,708154.78,nan,39707,5788.35
1719430140,1.7,724683.26,nan,40035.9,6339.17
1719430143,1.7,741597.53,nan,40232,6880.29
1719430145,1.7,758906.57,nan,41545,7538.91
1719430148,1.7,776619.61,nan,42458.6,8144.96
1719430150,1.7,794746.08,nan,42622.4,8329.21
1719430153,1.7,813295.62,nan,41907.3,8608.88
1719430156,1.7,832278.11,nan,41930.9,8696.48
1719430158,1.7,851703.66,nan,42871.8,9350.06
1719430161,1.7,871582.6,nan,44257.3,10390.6
1719430163,1.7,891925.53,nan,43307.1,9870.97
1719430166,1.7,912743.26,nan,42549.4,9985.49
1719430169,1.7,934046.88,nan,43144.7,10784.9
1719430171,1.7,955847.73,nan,43364.8,10904.8
1719430174,1.7,978157.42,nan,43156.6,11212.7
1719430176,1.7,1000987.82,nan,42726.7,11293.1
1719430179,1.7,1024351.09,nan,42128.1,11432.8
1719430182,1.7,1048259.66,nan,42151.5,11690.9
1719430185,1.7,1072726.26,nan,41081.1,11406.4
1719430187,1.7,1097763.92,nan,40768.9,11696.9
1719430190,1.7,1123385.96,nan,40872,11919
1719430193,1.7,1149606.03,nan,41597.6,12635.1
1719430195,1.7,1176438.08,nan,41949.3,13018
1719430198,1.7,1203896.39,nan,42934.3,14263.6
1719430201,1.7,1231995.59,nan,42878.8,14535.2
1719430203,1.7,1260750.63,nan,43070.4,15264
1719430206,1.7,1290176.82,nan,43380.1,15931.6
1719430208,1.7,1320289.82,nan,42690.1,15425.9
1719430211,1.7,1351105.66,nan,42398.9,15591.8
1719430214,1.7,1382640.76,nan,42758.8,16700.4
1719430216,1.7,1414911.88,nan,42460.1,16558.6
1719430219,1.7,1447936.23,nan,42206.3,16358.7
1719430222,1.7,1481731.37,nan,42178.8,17049.1
1719430224,1.7,1516315.29,nan,42509.8,17752.8
1719430227,1.7,1551706.41,nan,42578.3,18066
1719430229,1.7,1587923.57,nan,42226.3,18187.2
1719430232,1.7,1624986.04,nan,44014.5,20526
1719430235,1.7,1662913.56,nan,44347.5,21229.9
1719430237,1.7,1701726.32,nan,46613.8,23560.6
1719430240,1.7,1741444.97,nan,47257.7,24090.5
1719430242,1.7,1782090.66,nan,46098.7,23992.1
1719430245,1.7,1823685.04,nan,46738.9,25264.5
1719430248,1.7,1866250.24,nan,46318,25108.5
1719430250,1.7,1909808.91,nan,45668.4,24896.8
1719430253,1.7,1954384.26,nan,45307.5,24845.8
1719430255,1.7,2000000,nan,45931.2,26198.5
1719430260,1.8,20,nan,46981.3,3024.54
1719430265,1.8,20.47,nan,45134.2,1426.08
1719430269,1.8,20.94,nan,45085.9,1462.99
1719430274,1.8,21.43,nan,45256.7,1418.92
1719430279,1.8,21.93,nan,43754.8,-247.364
1719430283,1.8,22.45,nan,47406.1,-692.066
1719430287,1.8,22.97,nan,44193.1,-396.404
1719430291,1.8,23.51,nan,43211.5,-528.634
1719430296,1.8,24.05,nan,46623.9,-2719.87
1719430300,1.8,24.62,nan,44084.5,1711.26
1719430306,1.8,25.19,nan,42817.6,1380.15
1719430312,1.8,25.78,nan,46051.2,1061.49
1719430318,1.8,26.38,nan,47310.5,363.389
1719430324,1.8,27,nan,47482.7,927.271
1719430330,1.8,27.63,nan,47607,-2565
1719430336,1.8,28.27,nan,45721.5,1430.45
1719430342,1.8,28.93,nan,47100.7,483.593
1719430347,1.8,29.61,nan,48658.5,750.545
1719430353,1.8,30.3,nan,47838.2,-172.339
1719430358,1.8,31,nan,47537.7,-119.849
1719430363,1.8,31.73,nan,48891.2,624.937
1719430368,1.8,32.47,nan,46953.2,3894.67
1719430373,1.8,33.23,nan,48350.2,-474.601
1719430378,1.8,34,nan,46970.1,-67.0843
1719430383,1.8,34.79,nan,47397.4,164.688
1719430388,1.8,35.61,nan,46086.8,933.795
1719430392,1.8,36.44,nan,45799.3,15.2945
1719430397,1.8,37.29,nan,45499.1,-19.2948
1719430401,1.8,38.16,nan,45650.6,593.636
1719430405,1.8,39.05,nan,45804.2,608.805
1719430410,1.8,39.96,nan,45843.7,1124.25
1719430414,1.8,40.89,nan,46947,-1581.73
1719430418,1.8,41.85,nan,45428.9,328.031
1719430422,1.8,42.82,nan,46902.6,189.166
1719430426,1.8,43.82,nan,42047.8,1084.18
1719430429,1.8,44.85,nan,44919.4,-282.044
1719430433,1.8,45.89,nan,45619.5,-801.923
1719430437,1.8,46.96,nan,43506.8,2686.13
1719430441,1.8,48.06,nan,45107.7,247.202
1719430444,1.8,49.18,nan,42307,-250.866
1719430449,1.8,50.33,nan,42107,-371.669
1719430453,1.8,51.51,nan,40816.9,-507.801
1719430458,1.8,52.71,nan,42353.1,1116.76
1719430462,1.8,53.94,nan,41752.5,-418.623
1719430467,1.8,55.2,nan,42521.8,719.253
1719430471,1.8,56.48,nan,44649.5,2479.58
1719430475,1.8,57.8,nan,47795.2,551.755
1719430480,1.8,59.15,nan,47493.6,308.569
1719430484,1.8,60.53,nan,46713.7,-1453.44
1719430487,1.8,61.95,nan,49360,111.568
1719430491,1.8,63.39,nan,46810.8,825.431
1719430495,1.8,64.87,nan,46546.7,-2673.85
1719430499,1.8,66.39,nan,48893.7,-1216.08
1719430502,1.8,67.93,nan,46518,-884.826
1719430506,1.8,69.52,nan,43945.5,687.708
1719430509,1.8,71.14,nan,44213.6,-474.976
1719430513,1.8,72.8,nan,44030,-442.667
1719430516,1.8,74.5,nan,43956.2,-788.029
1719430520,1.8,76.24,nan,43282.7,-295.888
1719430524,1.8,78.02,nan,43805.1,-1096.17
1719430528,1.8,79.84,nan,43282.3,-563.853
1719430532,1.8,81.71,nan,43476.7,-552.48
1719430535,1.8,83.61,nan,43962.1,233.907
1719430539,1.8,85.56,nan,43698.6,-544.084
1719430543,1.8,87.56,nan,44097.1,-72.4012
1719430546,1.8,89.61,nan,43620.3,29.9869
1719430549,1.8,91.7,nan,43715,-343.311
1719430553,1.8,93.84,nan,43301.7,-868.421
1719430556,1.8,96.03,nan,42469.2,-373.474
1719430559,1.8,98.27,nan,43361.8,-973.693
1719430563,1.8,100.56,nan,43297.3,-460.682
1719430567,1.8,102.91,nan,42005.2,-581.894
1719430571,1.8,105.31,nan,42148,-148.497
1719430574,1.8,107.77,nan,41865.4,1167.55
1719430578,1.8,110.28,nan,41860.8,-49.9962
1719430581,1.8,112.86,nan,42669.4,-603.487
1719430584,1.8,115.49,nan,40991.5,-911.995
1719430588,1.8,118.19,nan,42431.1,267.489
1719430591,1.8,120.95,nan,41957.3,-108.643
1719430594,1.8,123.77,nan,42060.1,-421.197
1719430598,1.8,126.66,nan,42165.1,-177.947
1719430601,1.8,129.61,nan,42660.1,150.468
1719430607,1.8,132.64,nan,43021.5,-136.829
1719430610,1.8,135.74,nan,43099.5,-360.626
1719430614,1.8,138.9,nan,43730.6,-345.276
1719430617,1.8,142.15,nan,43111.8,544.881
1719430620,1.8,145.46,nan,43763.7,462.699
1719430623,1.8,148.86,nan,43314,-212.122
1719430626,1.8,152.33,nan,42512.3,-397.844
1719430629,1.8,155.89,nan,42804.2,-959.782
1719430633,1.8,159.53,nan,43040.3,-39.148
1719430636,1.8,163.25,nan,44486.7,-209.64
1719430639,1.8,167.06,nan,44491,-270.741
1719430642,1.8,170.96,nan,44658.4,236.78
1719430644,1.8,174.95,nan,44310.9,-516.531
1719430648,1.8,179.03,nan,44795.9,-116.154
1719430651,1.8,183.21,nan,44888.5,296.66
1719430654,1.8,187.49,nan,44011.7,-238.978
1719430657,1.8,191.86,nan,44158.1,-277.564
1719430660,1.8,196.34,nan,44102.8,-213.571
1719430663,1.8,200.93,nan,44201.7,-475.549
1719430666,1.8,205.61,nan,44005.8,-299.563
1719430669,1.8,210.41,nan,43791,1.62363
1719430672,1.8,215.32,nan,44419.6,-515.151
1719430675,1.8,220.35,nan,43582.5,-215.533
1719430678,1.8,225.49,nan,44226.4,-335.994
1719430681,1.8,230.76,nan,43506.6,-67.3283
1719430684,1.8,236.14,nan,43724.1,-46.0557
1719430687,1.8,241.65,nan,43766.6,-374.821
1719430690,1.8,247.29,nan,44105.1,-365.174
1719430693,1.8,253.07,nan,43462.4,-136.037
1719430696,1.8,258.97,nan,44147.3,-333.337
1719430699,1.8,265.02,nan,44491.8,-454.849
1719430702,1.8,271.2,nan,44581,5.13514
1719430706,1.8,277.53,nan,44512,-119.119
1719430709,1.8,284.01,nan,44345.6,-416.068
1719430712,1.8,290.64,nan,45601.4,-506.626
1719430715,1.8,297.42,nan,45700.2,215.918
1719430718,1.8,304.37,nan,45905.9,-567.862
1719430721,1.8,311.47,nan,44258.9,-378.264
1719430724,1.8,318.74,nan,44253.4,-197.563
1719430727,1.8,326.18,nan,44656,-116.92
1719430730,1.8,333.79,nan,44965,87.2861
1719430733,1.8,341.58,nan,44012.6,-179.275
1719430736,1.8,349.55,nan,44083.8,-116.181
1719430739,1.8,357.71,nan,43630,60.1424
1719430742,1.8,366.06,nan,43805.8,-597.93
1719430745,1.8,374.61,nan,44305.7,-347.961
1719430748,1.8,383.35,nan,43373,-254.89
1719430751,1.8,392.3,nan,42966.7,-580.385
1719430754,1.8,401.45,nan,43759.8,-131.09
1719430757,1.8,410.82,nan,43752.7,-250.342
1719430759,1.8,420.41,nan,43874.8,-234.147
1719430762,1.8,430.22,nan,43411.4,-25.2358
1719430765,1.8,440.27,nan,42858.5,-224.692
1719430768,1.8,450.54,nan,42735.4,-6.73562
1719430771,1.8,461.06,nan,42778.5,-358.864
1719430774,1.8,471.82,nan,42454.3,-261.178
1719430777,1.8,482.83,nan,42776,-268.163
1719430780,1.8,494.1,nan,42439.3,-342.965
1719430783,1.8,505.63,nan,42386.2,-179.799
1719430786,1.8,517.43,nan,42757.2,-334.25
1719430789,1.8,529.51,nan,41494.6,-138.803
1719430792,1.8,541.87,nan,41716.9,-244.757
1719430795,1.8,554.52,nan,41265,-163.925
1719430798,1.8,567.46,nan,41173.4,-367.793
1719430801,1.8,580.71,nan,42034.9,-52.9519
1719430803,1.8,594.26,nan,41924.6,-243.113
1719430806,1.8,608.13,nan,41857.4,-422.923
1719430809,1.8,622.32,nan,41762.4,-169.619
1719430812,1.8,636.85,nan,41948.3,-262.728
1719430815,1.8,651.71,nan,42017.3,-258.066
1719430818,1.8,666.92,nan,41462.1,-249.194
1719430820,1.8,682.49,nan,41648.4,-321.983
1719430823,1.8,698.42,nan,41339.4,-302.433
1719430826,1.8,714.72,nan,41378.7,-21.3445
1719430829,1.8,731.4,nan,41655.5,-485
1719430832,1.8,748.47,nan,41893.7,-111.668
1719430834,1.8,765.94,nan,41486.2,-338.462
1719430837,1.8,783.82,nan,41372.8,-114.934
1719430840,1.8,802.11,nan,41111.8,-299.351
1719430843,1.8,820.84,nan,41468.1,-251.897
1719430846,1.8,839.99,nan,41422.2,-265.893
1719430849,1.8,859.6,nan,41450.6,-294.786
1719430851,1.8,879.66,nan,41387.5,-187.666
1719430854,1.8,900.2,nan,41629.5,-231.846
1719430857,1.8,921.21,nan,40811.1,-279.651
1719430860,1.8,942.71,nan,40858.3,-226.321
1719430863,1.8,964.71,nan,40494.6,-159.612
1719430865,1.8,987.23,nan,40922.8,-58.5458
1719430871,1.8,1010.27,nan,41318.8,-404.747
1719430874,1.8,1033.85,nan,41230.5,59.7038
1719430877,1.8,1057.98,nan,40281.5,-142.54
1719430879,1.8,1082.67,nan,39997.3,-140.188
1719430882,1.8,1107.94,nan,40159.6,-205.617
1719430885,1.8,1133.8,nan,39872.1,-239.004
1719430888,1.8,1160.26,nan,40744.3,-190.635
1719430891,1.8,1187.35,nan,42251.4,-467.138
1719430893,1.8,1215.06,nan,40858.4,-50.312
1719430896,1.8,1243.42,nan,40364.7,-246.978
1719430899,1.8,1272.44,nan,40559.9,-225.763
1719430902,1.8,1302.14,nan,40544.9,-440.255
1719430905,1.8,1332.53,nan,39163.4,-221.606
1719430907,1.8,1363.63,nan,40746.1,-364.207
1719430910,1.8,1395.46,nan,46409.9,-288.667
1719430913,1.8,1428.03,nan,45737.5,-95.1566
1719430916,1.8,1461.36,nan,47281.8,-152.755
1719430918,1.8,1495.47,nan,48304.2,75.6785
1719430921,1.8,1530.37,nan,50651.5,285.894
1719430924,1.8,1566.09,nan,52325.2,275.283
1719430927,1.8,1602.65,nan,52337.8,292.697
1719430930,1.8,1640.05,nan,54720,-87.4305
1719430932,1.8,1678.33,nan,53876.4,-71.2497
1719430935,1.8,1717.5,nan,53652.9,-65.5758
1719430938,1.8,1757.59,nan,55658.3,-275.048
1719430940,1.8,1798.61,nan,54211.9,-25.6644
1719430943,1.8,1840.59,nan,54701.5,33.2609
1719430946,1.8,1883.55,nan,54865.9,-317.216
1719430949,1.8,1927.52,nan,54174.5,409.376
1719430951,1.8,1972.5,nan,53522.9,-148.579
1719430957,1.8,2018.54,nan,58301.7,236.052
1719430963,1.8,2065.66,nan,58424.6,136.766
1719430965,1.8,2113.87,nan,57586.8,512.391
1719430968,1.8,2163.21,nan,56910.4,253.849
1719430974,1.8,2213.7,nan,57726,39.2696
1719430976,1.8,2265.37,nan,59800.2,-249.713
1719430979,1.8,2318.24,nan,59742.8,-293.552
1719430982,1.8,2372.35,nan,58302.5,-41.4897
1719430985,1.8,2427.72,nan,62145.5,-176.827
1719430988,1.8,2484.38,nan,61870.8,-427.936
1719430990,1.8,2542.37,nan,60429.3,-98.3607
1719430993,1.8,2601.71,nan,59978.5,-225.839
1719430996,1.8,2662.43,nan,60131.9,-152.078
1719430999,1.8,2724.57,nan,59126.8,-255.474
1719431001,1.8,2788.17,nan,58969.9,-358.925
1719431004,1.8,2853.24,nan,59529.3,-265.616
1719431007,1.8,2919.84,nan,59476.2,-167.266
1719431010,1.8,2987.99,nan,62876.8,121.558
1719431018,1.8,3057.73,nan,60908.8,1128.18
1719431023,1.8,3129.1,nan,61511.7,-281.991
1719431026,1.8,3202.13,nan,61202.5,-45.5396
1719431029,1.8,3276.87,nan,59823,-389.237
1719431031,1.8,3353.35,nan,59860.5,-126.314
1719431034,1.8,3431.62,nan,57415.1,-182.928
1719431037,1.8,3511.71,nan,57655.8,-34.0511
1719431042,1.8,3593.68,nan,58738.8,-136.519
1719431047,1.8,3677.55,nan,58049.5,-160.493
1719431050,1.8,3763.39,nan,58164.6,-335.869
1719431053,1.8,3851.23,nan,64447,-97.9244
1719431056,1.8,3941.12,nan,65606.1,18.7742
1719431058,1.8,4033.1,nan,63802.2,-116.531
1719431061,1.8,4127.24,nan,63596.4,50.1517
1719431064,1.8,4223.57,nan,65146.5,-105.946
1719431070,1.8,4322.15,nan,67143.5,-52.5656
1719431075,1.8,4423.02,nan,61277.5,540.398
1719431078,1.8,4526.26,nan,60973.5,-206.665
1719431086,1.8,4631.9,nan,58990.2,-78.1731
1719431091,1.8,4740.01,nan,61408.5,-328.176
1719431097,1.8,4850.65,nan,60616.5,370.528
1719431102,1.8,4963.86,nan,61828.4,-55.0296
1719431105,1.8,5079.72,nan,61985.7,-47.1296
1719431108,1.8,5198.28,nan,58992.2,-180.62
1719431111,1.8,5319.61,nan,57106.9,-187.334
1719431116,1.8,5443.77,nan,59661,76.8875
1719431124,1.8,5570.83,nan,59104.4,-179.676
1719431127,1.8,5700.85,nan,59334.9,-354.933
1719431130,1.8,5833.91,nan,59853.1,-82.2091
1719431132,1.8,5970.08,nan,59469.7,-255.683
1719431135,1.8,6109.42,nan,61809.6,-60.3398
1719431138,1.8,6252.01,nan,62134.4,-162.447
1719431141,1.8,6397.94,nan,61884.9,65.3202
1719431143,1.8,6547.27,nan,61238.4,-111.13
1719431149,1.8,6700.08,nan,58767.2,-310.625
1719431151,1.8,6856.46,nan,59968.8,-222.127
1719431154,1.8,7016.49,nan,60456.1,-250.42
1719431157,1.8,7180.26,nan,59850.2,-121.827
1719431162,1.8,7347.85,nan,61844,-59.1776
1719431168,1.8,7519.35,nan,63263.8,-91.8705
1719431173,1.8,7694.85,nan,61064.3,-199.256
1719431176,1.8,7874.45,nan,61065.3,-350.109
1719431181,1.8,8058.24,nan,61136.2,-684.168
1719431189,1.8,8246.33,nan,59329.6,-208.169
1719431195,1.8,8438.8,nan,61657.9,-113.4
1719431198,1.8,8635.76,nan,60695.5,-287.118
1719431200,1.8,8837.32,nan,61108.8,-326.118
1719431203,1.8,9043.58,nan,60669.3,-339.033
1719431206,1.8,9254.66,nan,60087.1,-430.524
1719431209,1.8,9470.67,nan,60069.5,-245.58
1719431214,1.8,9691.72,nan,60119.3,-524.36
1719431217,1.8,9917.92,nan,58731.2,-322.83
1719431222,1.8,10149.41,nan,58314.4,-384.35
1719431225,1.8,10386.3,nan,57884.2,-350.161
1719431228,1.8,10628.72,nan,58315,-224.185
1719431231,1.8,10876.79,nan,57738.5,-201.409
1719431236,1.8,11130.66,nan,56424.5,-348.009
1719431239,1.8,11390.45,nan,55538.1,-318.019
1719431242,1.8,11656.31,nan,55249.1,-369.41
1719431244,1.8,11928.37,nan,55713.6,-365.901
1719431247,1.8,12206.78,nan,56052.4,-347.167
1719431250,1.8,12491.69,nan,55896.9,-380.168
1719431252,1.8,12783.25,nan,55484.5,-331.195
1719431255,1.8,13081.61,nan,55607.1,-413.854
1719431260,1.8,13386.94,nan,57092.2,-256.469
1719431266,1.8,13699.39,nan,57980.9,-400.356
1719431268,1.8,14019.14,nan,58094.5,-448.061
1719431271,1.8,14346.35,nan,59373.4,-364.016
1719431276,1.8,14681.2,nan,59433.6,-351.139
1719431279,1.8,15023.86,nan,59666.9,-523.148
1719431282,1.8,15374.52,nan,60324.8,-406.384
1719431284,1.8,15733.36,nan,60595,-467.26
1719431287,1.8,16100.58,nan,64379.5,-443.128
1719431290,1.8,16476.37,nan,65890.3,-355.374
1719431295,1.8,16860.94,nan,64421.3,-345.898
1719431301,1.8,17254.47,nan,63771.6,-421.571
1719431304,1.8,17657.2,nan,63439,-428.691
1719431306,1.8,18069.32,nan,64092.6,-591.892
1719431312,1.8,18491.06,nan,63910,-473.998
1719431317,1.8,18922.65,nan,62828.2,-504.842
1719431322,1.8,19364.31,nan,63698,-477.678
1719431325,1.8,19816.27,nan,62385.9,-458.154
1719431328,1.8,20278.79,nan,63065.4,-517.917
1719431333,1.8,20752.1,nan,60877.8,-474.264
1719431336,1.8,21236.46,nan,59217.7,-499.505
1719431339,1.8,21732.12,nan,58612.1,-550.617
1719431344,1.8,22239.35,nan,59690.5,-521.185
1719431349,1.8,22758.43,nan,57506.4,-510.27
1719431354,1.8,23289.61,nan,57778.7,-539.27
1719431357,1.8,23833.2,nan,57145.1,-515.781
1719431360,1.8,24389.47,nan,58182,-523.283
1719431363,1.8,24958.72,nan,57069.4,-511.072
1719431365,1.8,25541.27,nan,56622.9,-583.452
1719431368,1.8,26137.4,nan,57178.9,-482.512
1719431371,1.8,26747.46,nan,56651.4,-513.273
1719431373,1.8,27371.75,nan,56022.1,-591.264
1719431376,1.8,28010.61,nan,55845.5,-587.741
1719431379,1.8,28664.38,nan,55538.6,-602.589
1719431381,1.8,29333.42,nan,54572.6,-618.872
1719431384,1.8,30018.07,nan,54088.8,-584.793
1719431387,1.8,30718.69,nan,53562.6,-565.188
1719431389,1.8,31435.67,nan,53786.2,-585.525
1719431392,1.8,32169.39,nan,54692.1,-550.134
1719431395,1.8,32920.23,nan,54384.9,-597.47
1719431398,1.8,33688.6,nan,54199.1,-588.361
1719431400,1.8,34474.89,nan,53880.8,-630.665
1719431403,1.8,35279.55,nan,54803.1,-644.943
1719431406,1.8,36102.98,nan,54613.5,-638.555
1719431409,1.8,36945.63,nan,53735.4,-621.108
1719431411,1.8,37807.95,nan,54911.6,-627.065
1719431417,1.8,38690.39,nan,55218.1,-686.437
1719431419,1.8,39593.44,nan,54904.5,-672.359
1719431422,1.8,40517.55,nan,54062.7,-687.292
1719431425,1.8,41463.24,nan,53269,-676.578
1719431427,1.8,42431,nan,52775.8,-722.343
1719431430,1.8,43421.35,nan,52894.3,-754.08
1719431433,1.8,44434.82,nan,52075.4,-759.384
1719431440,1.8,45471.93,nan,53984.5,-796.927
1719431446,1.8,46533.26,nan,53440.9,-785.765
1719431451,1.8,47619.35,nan,55397.6,-822.839
1719431454,1.8,48730.8,nan,57434.7,-860.348
1719431456,1.8,49868.19,nan,56239.8,-848.021
1719431459,1.8,51032.12,nan,56752.7,-860.768
1719431461,1.8,52223.22,nan,57147.3,-873.61
1719431464,1.8,53442.12,nan,56023.7,-911.005
1719431467,1.8,54689.47,nan,54796.8,-882.334
1719431469,1.8,55965.94,nan,55363.7,-944.169
1719431472,1.8,57272.19,nan,53283.6,-967.6
1719431475,1.8,58608.94,nan,52771.8,-881.233
1719431477,1.8,59976.88,nan,52208.6,-925.719
1719431480,1.8,61376.76,nan,53278.8,-895.831
1719431483,1.8,62809.3,nan,52827.5,-894.428
1719431488,1.8,64275.29,nan,54145.7,-943.108
1719431491,1.8,65775.49,nan,54392.6,-981.832
1719431493,1.8,67310.7,nan,54228.2,-1000.22
1719431496,1.8,68881.75,nan,53915.3,-1004.75
1719431499,1.8,70489.46,nan,53781.9,-1012.23
1719431501,1.8,72134.7,nan,54541.1,-1055.4
1719431507,1.8,73818.34,nan,54895.4,-1102.03
1719431512,1.8,75541.27,nan,56273.6,-1084.29
1719431517,1.8,77304.42,nan,55115.1,-1113.25
1719431520,1.8,79108.72,nan,54589.6,-1129.25
1719431525,1.8,80955.14,nan,56827.7,-1104.59
1719431530,1.8,82844.65,nan,55556.4,-1137.28
1719431536,1.8,84778.26,nan,56487.8,-1118.17
1719431538,1.8,86757,nan,56808.9,-1117.1
1719431541,1.8,88781.93,nan,57026.9,-1163.22
1719431544,1.8,90854.12,nan,56853.7,-1218.07
1719431546,1.8,92974.67,nan,56553.8,-1234.23
1719431551,1.8,95144.72,nan,56302,-1212.84
1719431557,1.8,97365.42,nan,57461.9,-1297.82
1719431562,1.8,99637.95,nan,54727.8,-1391.47
1719431567,1.8,101963.52,nan,55827.4,-1332.29
1719431570,1.8,104343.37,nan,55034.5,-1343.46
1719431572,1.8,106778.77,nan,56353.5,-1370.56
1719431575,1.8,109271.01,nan,55243.5,-1407.95
1719431577,1.8,111821.42,nan,53252.4,-1362.17
1719431580,1.8,114431.35,nan,52853.7,-1348.6
1719431583,1.8,117102.2,nan,53429,-1382.41
1719431585,1.8,119835.39,nan,53935.6,-1320.26
1719431588,1.8,122632.38,nan,54965.5,-1379.72
1719431590,1.8,125494.64,nan,55636.3,-1498.21
1719431593,1.8,128423.71,nan,55288.4,-1613.19
1719431599,1.8,131421.15,nan,55780.6,-1640.19
1719431601,1.8,134488.55,nan,55672.8,-1640.46
1719431604,1.8,137627.54,nan,56476.5,-1671.52
1719431609,1.8,140839.8,nan,55802.5,-1588.99
1719431612,1.8,144127.03,nan,55747.8,-1535.95
1719431615,1.8,147490.98,nan,55388,-1499.98
1719431617,1.8,150933.45,nan,55567.8,-1579.29
1719431622,1.8,154456.27,nan,56446.5,-1574.45
1719431625,1.8,158061.31,nan,56264.6,-1594.37
1719431628,1.8,161750.5,nan,55970.8,-1516.18
1719431630,1.8,165525.79,nan,54583.1,-1575.76
1719431633,1.8,169389.2,nan,54205.9,-1604.42
1719431636,1.8,173342.78,nan,55264.3,-1483.83
1719431638,1.8,177388.63,nan,54850.4,-1537.43
1719431641,1.8,181528.92,nan,55250.3,-1581.53
1719431646,1.8,185765.85,nan,53426.4,-1626.55
1719431651,1.8,190101.66,nan,52008,-1628.8
1719431659,1.8,194538.67,nan,54128.3,-1714.7
1719431662,1.8,199079.25,nan,54385.8,-1888.45
1719431664,1.8,203725.8,nan,54004.2,-1796.12
1719431667,1.8,208480.8,nan,53732.9,-1692.6
1719431670,1.8,213346.79,nan,52929.3,-1839.98
1719431675,1.8,218326.35,nan,52768.5,-1832.08
1719431677,1.8,223422.13,nan,53282.2,-1850.11
1719431680,1.8,228636.85,nan,53441.2,-1836.21
1719431683,1.8,233973.28,nan,53245.3,-1865.11
1719431685,1.8,239434.27,nan,53893.4,-1958.87
1719431688,1.8,245022.72,nan,53226.8,-1948.97
1719431690,1.8,250741.6,nan,53333.4,-2020.86
1719431693,1.8,256593.96,nan,52037.3,-2156.14
1719431696,1.8,262582.92,nan,52559.9,-2036.85
1719431699,1.8,268711.66,nan,52289.5,-2082.55
1719431701,1.8,274983.45,nan,52730.1,-2016.64
1719431704,1.8,281401.62,nan,53323.6,-2034.54
1719431707,1.8,287969.59,nan,54478.6,-2150.83
1719431709,1.8,294690.86,nan,53233.2,-2203.47
1719431712,1.8,301569.01,nan,52679.9,-2092.55
1719431715,1.8,308607.69,nan,53252.3,-2017.12
1719431717,1.8,315810.66,nan,53385.6,-1894.36
1719431720,1.8,323181.75,nan,53680.3,-1964.88
1719431723,1.8,330724.88,nan,52899.9,-2129.19
1719431725,1.8,338444.07,nan,52550,-2196.45
1719431728,1.8,346343.43,nan,51566.5,-2210.21
1719431730,1.8,354427.16,nan,52010.8,-2155.23
1719431733,1.8,362699.56,nan,52298.4,-2104.96
1719431736,1.8,371165.05,nan,51931,-1879.91
1719431738,1.8,379828.12,nan,51804.1,-1810.36
1719431741,1.8,388693.39,nan,51952.1,-2030.4
1719431744,1.8,397765.57,nan,51980.3,-2144.61
1719431746,1.8,407049.5,nan,51802,-2140.21
1719431749,1.8,416550.13,nan,51287.3,-2347.38
1719431751,1.8,426272.49,nan,50671.2,-2298.26
1719431754,1.8,436221.78,nan,51594.5,-1877.69
1719431757,1.8,446403.29,nan,51943.9,-1980.25
1719431759,1.8,456822.44,nan,51585.3,-2205.44
1719431762,1.8,467484.77,nan,50258.2,-2054.53
1719431764,1.8,478395.97,nan,49537.5,-2221.31
1719431767,1.8,489561.83,nan,49017.9,-2489.46
1719431770,1.8,500988.31,nan,49288.5,-2355.04
1719431772,1.8,512681.48,nan,50118.9,-2181.69
1719431775,1.8,524647.58,nan,50558.6,-2020.87
1719431778,1.8,536892.96,nan,51008.3,-2153.81
1719431781,1.8,549424.16,nan,50342,-1920.66
1719431783,1.8,562247.83,nan,50224,-1459.49
1719431786,1.8,575370.82,nan,50837.1,-1518.99
1719431789,1.8,588800.1,nan,50588.3,-1316.99
1719431791,1.8,602542.81,nan,49444.1,-1268.9
1719431794,1.8,616606.29,nan,49210.4,-1739.27
1719431797,1.8,630998.01,nan,49663.4,-1517.73
1719431799,1.8,645725.64,nan,49621.6,-1619.13
1719431802,1.8,660797.01,nan,50016.1,-1214.81
1719431804,1.8,676220.16,nan,51391.6,-839.696
1719431807,1.8,692003.28,nan,50825.8,-1353.23
1719431810,1.8,708154.78,nan,51449.9,-323.027
1719431812,1.8,724683.26,nan,51031.7,-531.314
1719431815,1.8,741597.53,nan,51601.8,-263.213
1719431818,1.8,758906.57,nan,51440.6,168.698
1719431820,1.8,776619.61,nan,49355.4,-108.024
